Filename:	C:\Program Files\Pyris\Data\Mingear\2022\SMA anode bar boeing2.dcd 
Operator ID:	mingear 
Sample ID:	SMA anode bar 
Comment: 	 
Serial Number:	 
Data Collected:	1/20/2022 10:20:28 AM 
Sample Weight:	58.300 mg 
Display Weight:	58.300 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium 28Apr2017.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 40.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	C:\Program Files\Pyris\Data\Mingear\backgroundmizuki_2.dcd 
End Condition:	Go To:	40.00°C 
Total Points in Run:	5400 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 40.00°C 
 
2)	Heat from 40.00°C to 150.00°C at 10.00°C/min 
 
3)	Hold for 2.0 min at 150.00°C 
 
4)	Cool from 150.00°C to -20.00°C at 10.00°C/min 
 
5)	Hold for 2.0 min at -20.00°C 
 
6)	Heat from -20.00°C to 150.00°C at 10.00°C/min 
 
7)	Hold for 2.0 min at 150.00°C 
 
8)	Cool from 150.00°C to -20.00°C at 10.00°C/min 
 
9)	Hold for 2.0 min at -20.00°C 
 
10)	Heat from -20.00°C to 150.00°C at 10.00°C/min 
 
11)	Hold for 2.0 min at 150.00°C 
 
1) DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.      
	2.066667	25.389149	-2.636111	50.670000	49.613000	0.000000 
	2.083333	25.396583	-2.659001	50.837000	49.776000	0.000000 
	2.100000	25.405550	-2.685430	51.004000	49.940000	0.000000 
	2.116667	25.419119	-2.714102	51.170000	50.104000	0.000000 
	2.133333	25.432097	-2.739823	51.337000	50.268000	0.000000 
	2.150000	25.442716	-2.763185	51.504000	50.431000	0.000000 
	2.166667	25.457583	-2.790205	51.670000	50.596000	0.000000 
	2.183333	25.473747	-2.817932	51.837000	50.760000	0.000000 
	2.200000	25.481063	-2.843300	52.004000	50.924000	0.000000 
	2.216667	25.490502	-2.870083	52.170000	51.087000	0.000000 
	2.233333	25.502891	-2.897811	52.337000	51.251000	0.000000 
	2.250000	25.513628	-2.922588	52.504000	51.415000	0.000000 
	2.266667	25.523893	-2.948664	52.670000	51.580000	0.000000 
	2.283333	25.534394	-2.973914	52.837000	51.744000	0.000000 
	2.300000	25.546429	-2.996450	53.004000	51.909000	0.000000 
	2.316667	25.558936	-3.022879	53.170000	52.072000	0.000000 
	2.333333	25.567077	-3.050843	53.337000	52.235000	0.000000 
	2.350000	25.578758	-3.077154	53.504000	52.400000	0.000000 
	2.366667	25.591618	-3.102876	53.670000	52.564000	0.000000 
	2.383333	25.601176	-3.133435	53.837000	52.729000	0.000000 
	2.400000	25.614154	-3.161634	54.004000	52.893000	0.000000 
	2.416667	25.621588	-3.185468	54.170000	53.058000	0.000000 
	2.433333	25.634331	-3.211308	54.337000	53.223000	0.000000 
	2.450000	25.651203	-3.235141	54.504000	53.388000	0.000000 
	2.466667	25.660524	-3.260155	54.670000	53.552000	0.000000 
	2.483333	25.670435	-3.284815	54.837000	53.717000	0.000000 
	2.500000	25.679520	-3.312188	55.004000	53.881000	0.000000 
	2.516667	25.689431	-3.339680	55.170000	54.045000	0.000000 
	2.533333	25.699814	-3.368233	55.337000	54.209000	0.000000 
	2.550000	25.711613	-3.392303	55.504000	54.374000	0.000000 
	2.566667	25.721996	-3.416137	55.670000	54.539000	0.000000 
	2.583333	25.728840	-3.444572	55.837000	54.704000	0.000000 
	2.600000	25.738987	-3.471473	56.004000	54.869000	0.000000 
	2.616667	25.750550	-3.497785	56.170000	55.033000	0.000000 
	2.633333	25.760933	-3.523979	56.337000	55.198000	0.000000 
	2.650000	25.772024	-3.549700	56.504000	55.362000	0.000000 
