Filename:	C:\Program Files\Pyris\Data\Mingear\2019 SLMs\SandiaSLM50_3_asprinted_120419.dcd 
Operator ID:	Mingear 
Sample ID:	SLM 50.3 as printed 12.4.19 
Comment: 	Al with lid 
Serial Number:	 
Data Collected:	12/6/2019 12:14:10 PM 
Sample Weight:	124.300 mg 
Display Weight:	124.300 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium 28Apr2017.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 110.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	C:\Program Files\Pyris\Data\Mingear\2019 SLMs\SandiaSLM50_3_BL.dcd 
End Condition:	Go To Load 
Total Points in Run:	5280 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 2.0 min at 110.00°C 
 
2)	Cool from 110.00°C to -10.00°C at 10.00°C/min 
 
3)	Hold for 2.0 min at -10.00°C 
 
4)	Heat from -10.00°C to 110.00°C at 10.00°C/min 
 
5)	Hold for 2.0 min at 110.00°C 
 
6)	Cool from 110.00°C to -10.00°C at 5.00°C/min 
 
7)	Hold for 2.0 min at -10.00°C 
 
8)	Heat from -10.00°C to 150.00°C at 5.00°C/min 
 
1) DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow      
	3.083333	-146.674146	2.745605	99.162000	97.626000	0.000000 
	3.100000	-146.653026	2.773568	98.995000	97.458000	0.000000 
	3.116667	-146.629900	2.803184	98.829000	97.290000	0.000000 
	3.133333	-146.608544	2.834451	98.662000	97.122000	0.000000 
	3.150000	-146.590846	2.862414	98.495000	96.953000	0.000000 
	3.166667	-146.567956	2.886130	98.329000	96.785000	0.000000 
	3.183333	-146.548842	2.919521	98.162000	96.616000	0.000000 
	3.200000	-146.534919	2.947012	97.995000	96.448000	0.000000 
	3.216667	-146.503652	2.974032	97.829000	96.280000	0.000000 
	3.233333	-146.481588	3.003529	97.662000	96.112000	0.000000 
	3.250000	-146.460704	3.027481	97.495000	95.944000	0.000000 
	3.266667	-146.441826	3.058630	97.329000	95.775000	0.000000 
	3.283333	-146.418700	3.088245	97.162000	95.607000	0.000000 
	3.300000	-146.397816	3.117860	96.995000	95.439000	0.000000 
	3.316667	-146.377168	3.141104	96.829000	95.271000	0.000000 
	3.333333	-146.355694	3.168950	96.662000	95.102000	0.000000 
	3.350000	-146.332450	3.200453	96.495000	94.934000	0.000000 
	3.366667	-146.310386	3.224168	96.329000	94.766000	0.000000 
	3.383333	-146.286670	3.252958	96.162000	94.598000	0.000000 
	3.400000	-146.264252	3.280685	95.995000	94.430000	0.000000 
	3.416667	-146.241716	3.311244	95.829000	94.262000	0.000000 
	3.433333	-146.212455	3.335668	95.662000	94.093000	0.000000 
	3.450000	-146.191217	3.370239	95.495000	93.924000	0.000000 
