FLUKE 287,  V1.16,  38020004

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
1/23/2019 9:27:54 AM,1/23/2019 1:54:32 PM,4:26:38,5:00:00,499,1,499,
Max Time,Max,,Average,,Min,,Min Time,Scaling,
1/23/2019 9:28:19 AM,99.4,°C,35.6243777909505,°C,-23.2,°C,1/23/2019 11:40:58 AM,(none)

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
346,Max,53,1/23/2019 12:40:39.0
346,Min,50.7,1/23/2019 12:41:02.8
347,Sample,50.6,1/23/2019 12:41:04.0,49.8692789968652
347,Max,51.2,1/23/2019 12:41:07.6
347,Min,48.6,1/23/2019 12:41:44.0
348,Sample,48.5,1/23/2019 12:41:44.4,47.9447949526814
348,Max,49.2,1/23/2019 12:41:50.7
348,Min,46.6,1/23/2019 12:42:17.3
349,Sample,46.3,1/23/2019 12:42:24.5,45.395925925926
349,Max,46.7,1/23/2019 12:42:30.0
349,Min,44.5,1/23/2019 12:42:41.6
350,Sample,44.4,1/23/2019 12:42:58.4,43.7409282700422
350,Max,44.5,1/23/2019 12:43:03.7
350,Min,42.7,1/23/2019 12:43:23.5
351,Sample,42.6,1/23/2019 12:43:28.4,42.0514925373134
351,Max,42.6,1/23/2019 12:43:28.4
351,Min,41,1/23/2019 12:43:44.9
352,Sample,40.8,1/23/2019 12:43:45.2,40.4203065134099
352,Max,41.2,1/23/2019 12:43:51.3
352,Min,39.2,1/23/2019 12:44:17.8
353,Sample,39.1,1/23/2019 12:44:18.2,38.5265734265734
353,Max,39.7,1/23/2019 12:44:23.8
353,Min,37.6,1/23/2019 12:44:54.1
354,Sample,37.5,1/23/2019 12:44:54.3,37.1247933884298
354,Max,37.9,1/23/2019 12:44:59.3
354,Min,36.1,1/23/2019 12:45:09.5
355,Sample,36,1/23/2019 12:45:09.7,35.5527918781726
355,Max,36.5,1/23/2019 12:45:22.9
355,Min,34.6,1/23/2019 12:45:52.3
356,Sample,34.5,1/23/2019 12:45:59.4,33.8214285714286
356,Max,34.5,1/23/2019 12:45:59.4
356,Min,33.2,1/23/2019 12:46:11.4
357,Sample,33.1,1/23/2019 12:46:11.8,32.8140625
357,Max,33.9,1/23/2019 12:46:16.7
357,Min,31.8,1/23/2019 12:46:35.8
358,Sample,31.7,1/23/2019 12:46:36.2,31.2384615384615
358,Max,32.1,1/23/2019 12:46:40.3
358,Min,30.5,1/23/2019 12:47:00.5
359,Sample,30.4,1/23/2019 12:47:00.8,29.911374407583
359,Max,30.6,1/23/2019 12:47:04.2
359,Min,29.2,1/23/2019 12:47:14.0
360,Sample,29.1,1/23/2019 12:47:27.4,28.9514925373134
360,Max,29.7,1/23/2019 12:47:33.7
360,Min,28,1/23/2019 12:47:43.8
361,Sample,27.7,1/23/2019 12:47:44.3,27.48125
361,Max,28.3,1/23/2019 12:47:49.9
361,Min,26.6,1/23/2019 12:48:10.1
362,Sample,26.5,1/23/2019 12:48:10.7,26.5383720930233
362,Max,26.8,1/23/2019 12:48:13.5
362,Min,25.6,1/23/2019 12:48:21.3
363,Sample,25.4,1/23/2019 12:48:21.6,25.2161764705882
363,Max,25.5,1/23/2019 12:48:25.8
363,Min,24.4,1/23/2019 12:48:29.9
364,Sample,24.2,1/23/2019 12:48:30.2,23.9701570680629
364,Max,24.6,1/23/2019 12:48:35.2
364,Min,23.3,1/23/2019 12:48:46.3
365,Sample,23.2,1/23/2019 12:49:18.5,22.9
365,Max,23.2,1/23/2019 12:49:18.5
365,Min,22.4,1/23/2019 12:49:27.8
366,Sample,22.2,1/23/2019 12:49:28.2,21.6959459459459
366,Max,22.2,1/23/2019 12:49:28.2
366,Min,21.3,1/23/2019 12:49:30.3
367,Sample,21.2,1/23/2019 12:49:37.6,20.9675213675214
367,Max,21.7,1/23/2019 12:49:42.8
367,Min,20.4,1/23/2019 12:49:52.2
368,Sample,20.2,1/23/2019 12:49:52.4,19.7854961832061
368,Max,20.5,1/23/2019 12:49:58.0
368,Min,19.3,1/23/2019 12:50:01.8
369,Sample,19.2,1/23/2019 12:50:09.0,19.0574162679426
369,Max,20.1,1/23/2019 12:50:14.1
369,Min,18.3,1/23/2019 12:50:35.1
370,Sample,18.1,1/23/2019 12:50:35.5,17.824358974359
370,Max,18.3,1/23/2019 12:50:41.9
370,Min,17.3,1/23/2019 12:50:44.9
371,Sample,17.1,1/23/2019 12:50:45.3,17.2742268041237
371,Min,16.9,1/23/2019 12:50:46.0
371,Max,18,1/23/2019 12:50:57.2
372,Sample,18.1,1/23/2019 12:50:57.5,17.7111111111111
372,Max,18.1,1/23/2019 12:50:57.5
372,Min,17.2,1/23/2019 12:51:01.0
373,Sample,17.1,1/23/2019 12:51:02.1,17.2455696202532
373,Max,18,1/23/2019 12:51:14.0
373,Min,16.2,1/23/2019 12:51:31.2
374,Sample,16.1,1/23/2019 12:51:32.0,15.5918918918919
374,Max,16.1,1/23/2019 12:51:32.0
374,Min,15.2,1/23/2019 12:51:35.8
375,Sample,15.1,1/23/2019 12:51:36.8,14.8272727272727
375,Max,15.4,1/23/2019 12:51:50.6
375,Min,14.2,1/23/2019 12:52:00.0
376,Sample,14,1/23/2019 12:52:00.4,13.6288659793814
376,Max,14.2,1/23/2019 12:52:13.5
376,Min,13.1,1/23/2019 12:52:24.8
377,Sample,13,1/23/2019 12:52:25.0,12.7647887323944
377,Max,13.1,1/23/2019 12:52:28.5
377,Min,12.1,1/23/2019 12:52:33.7
378,Sample,12,1/23/2019 12:52:34.1,11.872602739726
378,Max,12.1,1/23/2019 12:52:37.8
378,Min,11.1,1/23/2019 12:52:43.1
379,Sample,11,1/23/2019 12:52:43.3,10.9818965517241
379,Max,11.7,1/23/2019 12:53:04.1
379,Min,10.1,1/23/2019 12:53:08.5
380,Sample,10,1/23/2019 12:53:12.5,9.65
380,Max,10,1/23/2019 12:53:12.5
380,Min,9.2,1/23/2019 12:53:14.4
381,Sample,9,1/23/2019 12:53:14.8,9.25541125541126
381,Max,9.9,1/23/2019 12:53:20.1
381,Min,8.1,1/23/2019 12:53:43.7
382,Sample,8,1/23/2019 12:53:44.0,7.60869565217391
382,Max,8.1,1/23/2019 12:53:49.3
382,Min,7.1,1/23/2019 12:54:00.6
383,Sample,6.9,1/23/2019 12:54:07.3,6.42542372881356
383,Max,6.9,1/23/2019 12:54:07.3
383,Min,6.1,1/23/2019 12:54:14.4
384,Sample,5.9,1/23/2019 12:54:14.8,5.63147208121827
384,Max,6.3,1/23/2019 12:54:20.4
384,Min,5,1/23/2019 12:54:39.0
385,Sample,4.9,1/23/2019 12:54:39.8,4.55476190476191
385,Max,4.9,1/23/2019 12:54:39.8
385,Min,4,1/23/2019 12:54:44.7
386,Sample,3.7,1/23/2019 12:54:45.1,3.38676470588235
386,Max,3.8,1/23/2019 12:54:50.3
386,Min,2.8,1/23/2019 12:54:53.3
387,Sample,2.7,1/23/2019 12:54:53.7,2.46779661016949
387,Max,2.7,1/23/2019 12:54:53.7
387,Min,1.9,1/23/2019 12:55:00.8
388,Sample,1.7,1/23/2019 12:55:01.2,1.3134328358209
388,Max,1.7,1/23/2019 12:55:01.2
388,Min,0.8,1/23/2019 12:55:09.4
389,Sample,0.7,1/23/2019 12:55:09.8,0.504562737642586
389,Max,1.3,1/23/2019 12:55:21.7
389,Min,-0.2,1/23/2019 12:55:33.4
390,Sample,-0.3,1/23/2019 12:55:43.0,-0.592592592592593
390,Max,-0.3,1/23/2019 12:55:43.0
390,Min,-1.2,1/23/2019 12:55:46.0
391,Sample,-1.5,1/23/2019 12:55:46.4,-1.57150259067357
391,Max,-0.8,1/23/2019 12:55:59.1
391,Min,-2.4,1/23/2019 12:56:10.4
392,Sample,-2.5,1/23/2019 12:56:10.8,-2.08965517241379
392,Min,-2.5,1/23/2019 12:56:10.8
392,Max,-1.6,1/23/2019 12:56:14.1
393,Sample,-1.5,1/23/2019 12:56:14.5,-1.77142857142857
393,Max,-1.5,1/23/2019 12:56:14.5
393,Min,-2.2,1/23/2019 12:56:16.6
394,Sample,-2.5,1/23/2019 12:56:17.1,-2.73470319634703
394,Max,-2.1,1/23/2019 12:56:31.3
394,Min,-3.4,1/23/2019 12:56:44.4
395,Sample,-3.5,1/23/2019 12:56:44.7,-3.86111111111111
395,Max,-3.5,1/23/2019 12:56:44.7
395,Min,-4.3,1/23/2019 12:56:46.6
396,Sample,-4.5,1/23/2019 12:56:47.0,-4.81911764705882
396,Max,-4.4,1/23/2019 12:56:52.3
396,Min,-5.3,1/23/2019 12:56:55.4
397,Sample,-5.5,1/23/2019 12:56:55.6,-5.93333333333333
397,Max,-5.5,1/23/2019 12:56:55.6
397,Min,-6.4,1/23/2019 12:57:02.7
398,Sample,-6.6,1/23/2019 12:57:03.2,-6.91336898395722
398,Max,-6,1/23/2019 12:57:08.8
398,Min,-7.5,1/23/2019 12:57:21.5
399,Sample,-7.6,1/23/2019 12:57:26.8,-7.97674418604652
399,Max,-7.5,1/23/2019 12:57:33.1
399,Min,-8.6,1/23/2019 12:57:42.4
400,Sample,-8.8,1/23/2019 12:57:43.1,-9.18484848484848
400,Max,-8.8,1/23/2019 12:57:43.1
400,Min,-9.7,1/23/2019 12:57:51.1
401,Sample,-9.9,1/23/2019 12:57:51.4,-10.2214285714286
401,Max,-9.9,1/23/2019 12:57:51.4
401,Min,-10.8,1/23/2019 12:57:58.1
402,Sample,-10.9,1/23/2019 12:57:58.5,-10.6970443349754
402,Max,-10,1/23/2019 12:58:11.6
402,Min,-11.8,1/23/2019 12:58:23.5
403,Sample,-11.9,1/23/2019 12:58:24.3,-11.95
403,Max,-11.5,1/23/2019 12:58:27.3
403,Min,-12.8,1/23/2019 12:58:32.2
404,Sample,-12.9,1/23/2019 12:58:32.4,-12.9607142857143
404,Max,-12.7,1/23/2019 12:58:34.4
404,Min,-13.8,1/23/2019 12:58:42.6
405,Sample,-14.1,1/23/2019 12:58:43.1,-14.0433070866142
405,Max,-13.2,1/23/2019 12:58:56.0
405,Min,-15,1/23/2019 12:59:07.8
406,Sample,-15.1,1/23/2019 12:59:15.2,-15.0902654867257
406,Max,-14.4,1/23/2019 12:59:27.5
406,Min,-16,1/23/2019 12:59:43.3
407,Sample,-16.1,1/23/2019 12:59:43.6,-15.9745222929936
407,Min,-16.6,1/23/2019 12:59:51.8
407,Max,-15.2,1/23/2019 13:00:03.1
408,Sample,-15.1,1/23/2019 13:00:03.5,-15.3932584269663
408,Max,-14.9,1/23/2019 13:00:11.3
408,Min,-16,1/23/2019 13:00:14.3
409,Sample,-16.1,1/23/2019 13:00:14.7,-15.6938775510204
409,Min,-16.2,1/23/2019 13:00:15.5
409,Max,-15.2,1/23/2019 13:00:20.3
410,Sample,-15.1,1/23/2019 13:00:27.1,-15.4455445544554
410,Max,-14.9,1/23/2019 13:00:27.8
410,Min,-16,1/23/2019 13:00:39.3
411,Sample,-16.1,1/23/2019 13:00:39.8,-16.34
411,Max,-16.1,1/23/2019 13:00:39.8
411,Min,-17,1/23/2019 13:00:51.1
412,Sample,-17.2,1/23/2019 13:00:51.3,-16.9443298969072
412,Min,-17.5,1/23/2019 13:00:52.1
412,Max,-16.3,1/23/2019 13:01:03.4
413,Sample,-16.2,1/23/2019 13:01:03.6,-16.4777777777778
413,Max,-16.2,1/23/2019 13:01:03.6
413,Min,-17,1/23/2019 13:01:06.7
414,Sample,-17.2,1/23/2019 13:01:07.1,-16.9977753058955
414,Max,-16.3,1/23/2019 13:01:29.5
414,Min,-18.1,1/23/2019 13:03:00.1
415,Sample,-18.2,1/23/2019 13:03:00.5,-18.2834054834055
415,Max,-17.6,1/23/2019 13:03:03.8
415,Min,-19.1,1/23/2019 13:04:28.0
416,Sample,-19.2,1/23/2019 13:04:28.3,-19.0708904109589
416,Min,-19.9,1/23/2019 13:04:47.9
416,Max,-18.3,1/23/2019 13:05:41.7
417,Sample,-18.2,1/23/2019 13:05:42.3,-18.6277456647399
417,Max,-18.2,1/23/2019 13:05:42.3
417,Min,-19.1,1/23/2019 13:06:03.0
418,Sample,-19.2,1/23/2019 13:06:04.2,-19.4329652996845
418,Max,-18.7,1/23/2019 13:06:19.9
418,Min,-20.1,1/23/2019 13:07:23.8
419,Sample,-20.2,1/23/2019 13:07:24.2,-20.4103260869565
419,Max,-19.7,1/23/2019 13:07:47.0
419,Min,-21.1,1/23/2019 13:08:33.5
420,Sample,-21.2,1/23/2019 13:08:33.8,-21.316170212766
420,Min,-22,1/23/2019 13:08:53.7
420,Max,-20.3,1/23/2019 13:09:32.9
421,Sample,-20.2,1/23/2019 13:09:33.2,-19.922463768116
421,Min,-20.5,1/23/2019 13:09:46.8
421,Max,-19.3,1/23/2019 13:10:07.2
422,Sample,-19.2,1/23/2019 13:10:08.1,-18.9420118343195
422,Min,-19.4,1/23/2019 13:10:25.7
422,Max,-18.3,1/23/2019 13:10:50.3
423,Sample,-18.2,1/23/2019 13:10:51.0,-17.7887005649718
423,Min,-18.2,1/23/2019 13:10:51.0
423,Max,-17.3,1/23/2019 13:11:03.8
424,Sample,-17.2,1/23/2019 13:11:13.4,-17.0259259259259
424,Min,-17.6,1/23/2019 13:11:17.3
424,Max,-16.3,1/23/2019 13:11:43.8
425,Sample,-16.2,1/23/2019 13:11:44.2,-15.9005347593583
425,Min,-16.4,1/23/2019 13:11:47.1
425,Max,-15.2,1/23/2019 13:12:07.0
426,Sample,-15.1,1/23/2019 13:12:07.7,-14.6356435643564
426,Min,-15.1,1/23/2019 13:12:07.7
426,Max,-14.2,1/23/2019 13:12:23.5
427,Sample,-14.1,1/23/2019 13:12:33.2,-13.8656565656566
427,Min,-14.4,1/23/2019 13:12:37.6
427,Max,-13.2,1/23/2019 13:12:57.1
428,Sample,-13.1,1/23/2019 13:12:58.3,-12.7156976744186
428,Min,-13.3,1/23/2019 13:12:59.8
428,Max,-12.2,1/23/2019 13:13:16.2
429,Sample,-12.1,1/23/2019 13:13:19.9,-11.676404494382
429,Min,-12.2,1/23/2019 13:13:20.3
429,Max,-11.2,1/23/2019 13:13:30.1
430,Sample,-11.1,1/23/2019 13:13:31.2,-10.7
430,Min,-11.2,1/23/2019 13:13:31.6
430,Max,-10.2,1/23/2019 13:13:47.7
431,Sample,-10.1,1/23/2019 13:13:49.2,-9.67283464566929
431,Min,-10.1,1/23/2019 13:13:49.2
431,Max,-9.2,1/23/2019 13:14:18.4
432,Sample,-9.1,1/23/2019 13:14:21.4,-8.67445887445886
432,Min,-9.1,1/23/2019 13:14:21.4
432,Max,-8.2,1/23/2019 13:14:46.8
433,Sample,-8.1,1/23/2019 13:14:50.6,-7.65298013245033
433,Min,-8.2,1/23/2019 13:14:52.0
433,Max,-7.1,1/23/2019 13:15:26.0
434,Sample,-7,1/23/2019 13:15:28.8,-6.56194690265486
434,Min,-7,1/23/2019 13:15:28.8
434,Max,-6.1,1/23/2019 13:15:54.8
435,Sample,-6,1/23/2019 13:15:57.5,-5.56577777777778
435,Min,-6,1/23/2019 13:15:57.5
435,Max,-5.1,1/23/2019 13:16:23.3
436,Sample,-5,1/23/2019 13:16:25.9,-4.54144144144144
436,Min,-5,1/23/2019 13:16:25.9
436,Max,-4.1,1/23/2019 13:16:49.5
437,Sample,-4,1/23/2019 13:16:53.9,-3.553125
437,Min,-4,1/23/2019 13:16:53.9
437,Max,-3.1,1/23/2019 13:17:16.4
438,Sample,-3,1/23/2019 13:17:18.2,-2.53333333333334
438,Min,-3,1/23/2019 13:17:18.2
438,Max,-2.1,1/23/2019 13:17:41.1
439,Sample,-2,1/23/2019 13:17:43.7,-1.54046242774567
439,Min,-2,1/23/2019 13:17:43.7
439,Max,-1.1,1/23/2019 13:18:03.9
440,Sample,-1,1/23/2019 13:18:05.4,-0.543023255813954
440,Min,-1,1/23/2019 13:18:05.4
440,Max,-0.1,1/23/2019 13:18:24.8
441,Sample,0,1/23/2019 13:18:27.1,0.453125
441,Min,0,1/23/2019 13:18:27.1
441,Max,0.9,1/23/2019 13:18:48.7
442,Sample,1,1/23/2019 13:18:51.4,1.47421052631579
442,Min,1,1/23/2019 13:18:51.4
442,Max,1.9,1/23/2019 13:19:12.0
443,Sample,2,1/23/2019 13:19:15.4,2.46601307189543
443,Min,2,1/23/2019 13:19:15.4
443,Max,2.9,1/23/2019 13:19:32.2
444,Sample,3,1/23/2019 13:19:34.8,3.42571428571429
444,Min,3,1/23/2019 13:19:34.8
444,Max,3.9,1/23/2019 13:19:55.3
445,Sample,4,1/23/2019 13:19:56.9,4.45562130177515
445,Min,4,1/23/2019 13:19:56.9
445,Max,4.9,1/23/2019 13:20:15.9
446,Sample,5,1/23/2019 13:20:18.2,5.43765432098766
446,Min,5,1/23/2019 13:20:18.2
446,Max,5.9,1/23/2019 13:20:37.3
447,Sample,6,1/23/2019 13:20:38.8,6.43978494623656
447,Min,5.9,1/23/2019 13:20:39.0
447,Max,6.9,1/23/2019 13:20:59.3
448,Sample,7,1/23/2019 13:21:02.3,7.48278145695364
448,Min,7,1/23/2019 13:21:02.3
448,Max,7.9,1/23/2019 13:21:18.7
449,Sample,8,1/23/2019 13:21:21.4,8.47894736842105
449,Min,8,1/23/2019 13:21:21.4
449,Max,8.9,1/23/2019 13:21:40.1
450,Sample,9,1/23/2019 13:21:43.0,9.44150943396227
450,Min,9,1/23/2019 13:21:43.0
450,Max,9.9,1/23/2019 13:22:01.8
451,Sample,10,1/23/2019 13:22:03.2,10.4254237288136
451,Min,10,1/23/2019 13:22:03.2
451,Max,10.9,1/23/2019 13:22:24.2
452,Sample,11,1/23/2019 13:22:25.6,11.4556179775281
452,Min,11,1/23/2019 13:22:25.6
452,Max,11.9,1/23/2019 13:22:45.5
453,Sample,12,1/23/2019 13:22:48.0,12.4259036144578
453,Min,12,1/23/2019 13:22:48.0
453,Max,12.9,1/23/2019 13:23:07.1
454,Sample,13,1/23/2019 13:23:09.0,13.4204678362573
454,Min,13,1/23/2019 13:23:09.0
454,Max,13.9,1/23/2019 13:23:28.9
455,Sample,14,1/23/2019 13:23:30.7,14.432
455,Min,14,1/23/2019 13:23:30.7
455,Max,14.9,1/23/2019 13:23:48.4
456,Sample,15,1/23/2019 13:23:49.8,15.4649350649351
456,Min,15,1/23/2019 13:23:49.8
456,Max,15.9,1/23/2019 13:24:07.1
457,Sample,16,1/23/2019 13:24:09.3,16.4393034825871
457,Min,15.9,1/23/2019 13:24:09.7
457,Max,16.9,1/23/2019 13:24:33.0
458,Sample,17,1/23/2019 13:24:34.7,17.4529801324503
458,Min,17,1/23/2019 13:24:34.7
458,Max,17.9,1/23/2019 13:24:52.0
459,Sample,18,1/23/2019 13:24:53.8,18.5056338028169
459,Min,18,1/23/2019 13:24:53.8
459,Max,18.9,1/23/2019 13:25:08.4
460,Sample,19,1/23/2019 13:25:11.8,19.4841379310345
460,Min,19,1/23/2019 13:25:11.8
460,Max,19.9,1/23/2019 13:25:27.9
461,Sample,20,1/23/2019 13:25:30.1,20.470945945946
461,Min,20,1/23/2019 13:25:30.1
461,Max,20.9,1/23/2019 13:25:46.5
462,Sample,21,1/23/2019 13:25:48.8,21.4432258064516
462,Min,21,1/23/2019 13:25:48.8
462,Max,21.9,1/23/2019 13:26:05.3
463,Sample,22,1/23/2019 13:26:08.3,22.4024691358025
463,Min,21.9,1/23/2019 13:26:08.6
463,Max,22.9,1/23/2019 13:26:26.9
464,Sample,23,1/23/2019 13:26:28.8,23.4381818181818
464,Min,22.9,1/23/2019 13:26:29.1
464,Max,23.9,1/23/2019 13:26:48.2
465,Sample,24,1/23/2019 13:26:49.8,24.4029411764706
465,Min,24,1/23/2019 13:26:49.8
465,Max,24.9,1/23/2019 13:27:06.2
466,Sample,25,1/23/2019 13:27:06.9,25.4496894409938
466,Min,25,1/23/2019 13:27:06.9
466,Max,25.9,1/23/2019 13:27:24.6
467,Sample,26,1/23/2019 13:27:27.2,26.5192771084337
467,Min,26,1/23/2019 13:27:27.2
467,Max,27,1/23/2019 13:27:45.9
468,Sample,27.1,1/23/2019 13:27:48.1,27.6203821656051
468,Min,27.1,1/23/2019 13:27:48.1
468,Max,28.1,1/23/2019 13:28:06.8
469,Sample,28.2,1/23/2019 13:28:07.9,28.724861878453
469,Min,28.2,1/23/2019 13:28:07.9
469,Max,29.3,1/23/2019 13:28:29.7
470,Sample,29.4,1/23/2019 13:28:30.8,29.97375
470,Min,29.4,1/23/2019 13:28:30.8
470,Max,30.5,1/23/2019 13:28:49.9
471,Sample,30.6,1/23/2019 13:28:51.0,31.1
471,Min,30.6,1/23/2019 13:28:51.0
471,Max,31.8,1/23/2019 13:29:14.6
472,Sample,31.9,1/23/2019 13:29:16.0,32.4604166666667
472,Min,31.9,1/23/2019 13:29:16.0
472,Max,33.1,1/23/2019 13:29:38.2
473,Sample,33.2,1/23/2019 13:29:40.3,33.7729468599034
473,Min,33.2,1/23/2019 13:29:40.3
473,Max,34.5,1/23/2019 13:30:04.7
474,Sample,34.6,1/23/2019 13:30:06.6,35.1800970873787
474,Min,34.6,1/23/2019 13:30:06.6
474,Max,35.9,1/23/2019 13:30:31.2
475,Sample,36,1/23/2019 13:30:32.7,36.6852040816327
475,Min,36,1/23/2019 13:30:32.7
475,Max,37.4,1/23/2019 13:30:55.6
476,Sample,37.5,1/23/2019 13:30:57.4,38.1591743119266
476,Min,37.5,1/23/2019 13:30:57.4
476,Max,38.9,1/23/2019 13:31:23.6
477,Sample,39,1/23/2019 13:31:25.0,39.6978947368421
477,Min,39,1/23/2019 13:31:25.0
477,Max,40.5,1/23/2019 13:31:59.5
478,Sample,40.6,1/23/2019 13:32:01.0,41.4073359073359
478,Min,40.6,1/23/2019 13:32:01.0
478,Max,42.2,1/23/2019 13:32:32.4
479,Sample,42.3,1/23/2019 13:32:33.8,43.1354838709678
479,Min,42.3,1/23/2019 13:32:33.8
479,Max,43.9,1/23/2019 13:33:05.7
480,Sample,44,1/23/2019 13:33:09.1,44.7842281879195
480,Min,44,1/23/2019 13:33:09.1
480,Max,45.7,1/23/2019 13:33:44.2
481,Sample,45.8,1/23/2019 13:33:46.8,46.6597826086956
481,Min,45.8,1/23/2019 13:33:46.8
481,Max,47.6,1/23/2019 13:34:19.9
482,Sample,47.7,1/23/2019 13:34:21.6,48.6235294117647
482,Min,47.7,1/23/2019 13:34:21.6
482,Max,49.6,1/23/2019 13:34:59.8
483,Sample,49.7,1/23/2019 13:35:02.4,50.5982332155477
483,Min,49.7,1/23/2019 13:35:02.4
483,Max,51.6,1/23/2019 13:35:37.2
484,Sample,51.7,1/23/2019 13:35:38.3,52.6170909090909
484,Min,51.7,1/23/2019 13:35:38.3
484,Max,53.7,1/23/2019 13:36:11.5
485,Sample,53.8,1/23/2019 13:36:13.1,54.7934169278997
485,Min,53.8,1/23/2019 13:36:13.1
485,Max,55.9,1/23/2019 13:36:51.2
486,Sample,56,1/23/2019 13:36:53.5,57.1406504065041
486,Min,56,1/23/2019 13:36:53.5
486,Max,58.2,1/23/2019 13:37:23.0
487,Sample,58.3,1/23/2019 13:37:24.5,59.3946564885496
487,Min,58.3,1/23/2019 13:37:24.5
487,Max,60.6,1/23/2019 13:37:55.9
488,Sample,60.7,1/23/2019 13:37:57.5,61.9513245033113
488,Min,60.7,1/23/2019 13:37:57.5
488,Max,63.1,1/23/2019 13:38:33.4
489,Sample,63.2,1/23/2019 13:38:35.7,64.4658536585366
489,Min,63.2,1/23/2019 13:38:35.7
489,Max,65.7,1/23/2019 13:39:11.0
490,Sample,65.8,1/23/2019 13:39:11.9,67.1107142857144
490,Min,65.8,1/23/2019 13:39:11.9
490,Max,68.4,1/23/2019 13:39:48.5
491,Sample,68.5,1/23/2019 13:39:50.8,69.8285714285715
491,Min,68.5,1/23/2019 13:39:50.8
491,Max,71.2,1/23/2019 13:40:33.5
492,Sample,71.3,1/23/2019 13:40:36.9,72.6721763085398
492,Min,71.2,1/23/2019 13:40:37.1
492,Max,74.1,1/23/2019 13:41:20.5
493,Sample,74.2,1/23/2019 13:41:22.8,75.7342931937172
493,Min,74.2,1/23/2019 13:41:22.8
493,Max,77.1,1/23/2019 13:42:09.4
494,Sample,77.2,1/23/2019 13:42:11.1,78.733076923077
494,Min,77.2,1/23/2019 13:42:11.1
494,Max,80.2,1/23/2019 13:42:59.6
495,Sample,80.3,1/23/2019 13:43:00.5,82.0847058823529
495,Min,80.3,1/23/2019 13:43:00.5
495,Max,83.5,1/23/2019 13:44:13.4
496,Sample,83.6,1/23/2019 13:44:15.7,85.3657308009908
496,Min,83.6,1/23/2019 13:44:15.7
496,Max,86.9,1/23/2019 13:46:46.0
497,Sample,87,1/23/2019 13:46:48.9,88.8011725293131
497,Min,87,1/23/2019 13:46:48.9
497,Max,90.4,1/23/2019 13:50:18.1
498,Sample,90.5,1/23/2019 13:50:35.3,91.8388235294118
498,Min,90.5,1/23/2019 13:50:35.3
498,Max,93.2,1/23/2019 13:53:24.7
499,Sample,92,1/23/2019 13:54:31.8,
