FLUKE 287,  V1.16,  38020004

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
1/23/2019 2:19:14 PM,1/23/2019 5:36:35 PM,3:17:22,5:00:00,760,1,760,
Max Time,Max,,Average,,Min,,Min Time,Scaling,
1/23/2019 2:22:54 PM,102.1,°C,37.5949766080621,°C,-35.5,°C,1/23/2019 3:52:40 PM,(none)

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
387,Sample,-8.3,1/23/2019 15:28:23.3,-7.925
387,Min,-8.3,1/23/2019 15:28:23.3
387,Max,-7.5,1/23/2019 15:28:24.4
388,Sample,-7.3,1/23/2019 15:28:24.8,-7.25217391304348
388,Max,-6.7,1/23/2019 15:28:26.0
388,Min,-8.2,1/23/2019 15:28:27.4
389,Sample,-8.6,1/23/2019 15:28:27.8,-9.5
389,Max,-8.6,1/23/2019 15:28:27.8
389,Min,-10.6,1/23/2019 15:28:29.3
390,Sample,-11,1/23/2019 15:28:29.7,-10.78
390,Min,-11,1/23/2019 15:28:29.7
390,Max,-10.4,1/23/2019 15:28:31.1
391,Sample,-9.9,1/23/2019 15:28:31.6,-8.93
391,Min,-9.9,1/23/2019 15:28:31.6
391,Max,-8,1/23/2019 15:28:33.8
392,Sample,-7.8,1/23/2019 15:28:34.2,-7.37333333333333
392,Min,-7.8,1/23/2019 15:28:34.2
392,Max,-7,1/23/2019 15:28:35.6
393,Sample,-6.7,1/23/2019 15:28:36.1,-6.925
393,Max,-6.7,1/23/2019 15:28:36.1
393,Min,-7.2,1/23/2019 15:28:36.8
394,Sample,-7.8,1/23/2019 15:28:37.2,-8.27407407407407
394,Max,-7.8,1/23/2019 15:28:37.2
394,Min,-8.7,1/23/2019 15:28:40.1
395,Sample,-9,1/23/2019 15:28:40.6,-8.795
395,Min,-9.2,1/23/2019 15:28:40.9
395,Max,-8.2,1/23/2019 15:28:42.8
396,Sample,-8,1/23/2019 15:28:43.2,-8.10714285714286
396,Max,-7.5,1/23/2019 15:28:44.0
396,Min,-8.9,1/23/2019 15:28:51.8
397,Sample,-9.2,1/23/2019 15:28:52.1,-9.9
397,Max,-9.2,1/23/2019 15:28:52.1
397,Min,-10.7,1/23/2019 15:28:53.6
398,Sample,-11.4,1/23/2019 15:28:54.0,-11.5086956521739
398,Min,-11.9,1/23/2019 15:28:54.7
398,Max,-10.7,1/23/2019 15:28:56.6
399,Sample,-10.4,1/23/2019 15:28:56.9,-9.92307692307692
399,Min,-10.4,1/23/2019 15:28:56.9
399,Max,-9.5,1/23/2019 15:28:58.1
400,Sample,-9.2,1/23/2019 15:28:58.6,-8.81818181818182
400,Min,-9.2,1/23/2019 15:28:58.6
400,Max,-8.4,1/23/2019 15:28:59.6
401,Sample,-8.2,1/23/2019 15:29:00.0,-8.33333333333333
401,Max,-8.1,1/23/2019 15:29:00.4
401,Min,-9.1,1/23/2019 15:29:01.9
402,Sample,-9.5,1/23/2019 15:29:02.3,-10.62
402,Max,-9.5,1/23/2019 15:29:02.3
402,Min,-11.5,1/23/2019 15:29:03.6
403,Sample,-11.9,1/23/2019 15:29:04.2,-11.5444444444444
403,Min,-12,1/23/2019 15:29:04.5
403,Max,-11,1/23/2019 15:29:05.9
404,Sample,-10.6,1/23/2019 15:29:06.4,-10.1909090909091
404,Min,-10.6,1/23/2019 15:29:06.4
404,Max,-9.8,1/23/2019 15:29:07.6
405,Sample,-9.5,1/23/2019 15:29:07.8,-9.4
405,Max,-8.6,1/23/2019 15:29:09.3
405,Min,-10.4,1/23/2019 15:29:12.4
406,Sample,-10.5,1/23/2019 15:29:12.6,-10.51
406,Min,-11,1/23/2019 15:29:14.3
406,Max,-9.8,1/23/2019 15:29:16.1
407,Sample,-9.4,1/23/2019 15:29:16.4,-9.5076923076923
407,Max,-8.8,1/23/2019 15:29:17.6
407,Min,-10.3,1/23/2019 15:29:24.4
408,Sample,-10.4,1/23/2019 15:29:24.7,-11.4166666666667
408,Max,-10.4,1/23/2019 15:29:24.7
408,Min,-12.5,1/23/2019 15:29:26.6
409,Sample,-12.8,1/23/2019 15:29:26.9,-12.8875
409,Min,-13.4,1/23/2019 15:29:27.7
409,Max,-12.1,1/23/2019 15:29:29.5
410,Sample,-11.8,1/23/2019 15:29:30.0,-11.3363636363636
410,Min,-11.8,1/23/2019 15:29:30.0
410,Max,-10.9,1/23/2019 15:29:31.0
411,Sample,-10.7,1/23/2019 15:29:31.4,-10.4592592592593
411,Max,-9.9,1/23/2019 15:29:32.9
411,Min,-11.3,1/23/2019 15:29:34.4
412,Sample,-11.7,1/23/2019 15:29:34.8,-12.1272727272727
412,Max,-11.7,1/23/2019 15:29:34.8
412,Min,-12.5,1/23/2019 15:29:35.9
413,Sample,-12.9,1/23/2019 15:29:36.2,-12.8772727272727
413,Min,-13.4,1/23/2019 15:29:36.7
413,Max,-12.2,1/23/2019 15:29:38.5
414,Sample,-11.7,1/23/2019 15:29:39.0,-11.2090909090909
414,Min,-11.7,1/23/2019 15:29:39.0
414,Max,-10.8,1/23/2019 15:29:40.0
415,Sample,-10.5,1/23/2019 15:29:40.4,-10.0666666666667
415,Min,-10.5,1/23/2019 15:29:40.4
415,Max,-9.7,1/23/2019 15:29:41.8
416,Sample,-9.5,1/23/2019 15:29:42.3,-9.935
416,Max,-9.5,1/23/2019 15:29:42.3
416,Min,-10.3,1/23/2019 15:29:44.5
417,Sample,-10.5,1/23/2019 15:29:44.9,-10.9818181818182
417,Max,-10.5,1/23/2019 15:29:44.9
417,Min,-11.4,1/23/2019 15:29:45.9
418,Sample,-11.6,1/23/2019 15:29:46.3,-11.53
418,Min,-12.1,1/23/2019 15:29:47.4
418,Max,-10.7,1/23/2019 15:29:49.7
419,Sample,-10.4,1/23/2019 15:29:50.1,-10.85
419,Max,-10.1,1/23/2019 15:29:50.8
419,Min,-11.2,1/23/2019 15:29:53.5
420,Sample,-11.5,1/23/2019 15:29:58.0,-11.8666666666667
420,Max,-11.5,1/23/2019 15:29:58.0
420,Min,-12.3,1/23/2019 15:29:59.1
421,Sample,-12.8,1/23/2019 15:29:59.5,-13.8666666666667
421,Max,-12.8,1/23/2019 15:29:59.5
421,Min,-14.6,1/23/2019 15:30:00.9
422,Sample,-15.2,1/23/2019 15:30:01.4,-14.9642857142857
422,Min,-15.3,1/23/2019 15:30:01.7
422,Max,-14.5,1/23/2019 15:30:02.8
423,Sample,-14.1,1/23/2019 15:30:03.2,-13.7125
423,Min,-14.1,1/23/2019 15:30:03.2
423,Max,-13.3,1/23/2019 15:30:04.0
424,Sample,-13,1/23/2019 15:30:04.2,-12.5230769230769
424,Min,-13,1/23/2019 15:30:04.2
424,Max,-12.1,1/23/2019 15:30:05.3
425,Sample,-11.7,1/23/2019 15:30:05.9,-11.528125
425,Max,-11.1,1/23/2019 15:30:07.0
425,Min,-12.6,1/23/2019 15:30:09.5
426,Sample,-13.2,1/23/2019 15:30:09.9,-13.7333333333333
426,Max,-13.2,1/23/2019 15:30:09.9
426,Min,-14.1,1/23/2019 15:30:10.7
427,Sample,-14.2,1/23/2019 15:30:11.0,-13.9333333333333
427,Min,-14.2,1/23/2019 15:30:11.0
427,Max,-13.7,1/23/2019 15:30:12.1
428,Sample,-13.2,1/23/2019 15:30:12.6,-12.2086956521739
428,Min,-13.2,1/23/2019 15:30:12.6
428,Max,-11.2,1/23/2019 15:30:15.1
429,Sample,-11,1/23/2019 15:30:15.5,-10.9296296296296
429,Max,-10.5,1/23/2019 15:30:16.6
429,Min,-11.9,1/23/2019 15:30:18.5
430,Sample,-12.2,1/23/2019 15:30:18.9,-12.6
430,Max,-12.2,1/23/2019 15:30:18.9
430,Min,-13.1,1/23/2019 15:30:20.4
431,Sample,-13.3,1/23/2019 15:30:20.7,-13.1814814814815
431,Min,-13.6,1/23/2019 15:30:21.6
431,Max,-12.4,1/23/2019 15:30:23.8
432,Sample,-12.1,1/23/2019 15:30:24.2,-12.1255813953488
432,Max,-11.5,1/23/2019 15:30:25.2
432,Min,-12.7,1/23/2019 15:30:34.6
433,Sample,-13.2,1/23/2019 15:30:35.1,-14.2823529411765
433,Max,-13.2,1/23/2019 15:30:35.1
433,Min,-15.3,1/23/2019 15:30:36.8
434,Sample,-15.5,1/23/2019 15:30:37.3,-15.4869565217391
434,Min,-15.9,1/23/2019 15:30:37.9
434,Max,-14.7,1/23/2019 15:30:39.8
435,Sample,-14.3,1/23/2019 15:30:40.2,-13.975
435,Min,-14.3,1/23/2019 15:30:40.2
435,Max,-13.6,1/23/2019 15:30:41.0
436,Sample,-13.2,1/23/2019 15:30:41.2,-12.8384615384615
436,Min,-13.2,1/23/2019 15:30:41.2
436,Max,-12.5,1/23/2019 15:30:42.4
437,Sample,-12.2,1/23/2019 15:30:42.9,-12.3363636363636
437,Max,-11.9,1/23/2019 15:30:43.6
437,Min,-13.1,1/23/2019 15:30:45.5
438,Sample,-13.6,1/23/2019 15:30:45.7,-13.8666666666667
438,Max,-13.6,1/23/2019 15:30:45.7
438,Min,-14.2,1/23/2019 15:30:46.5
439,Sample,-14.6,1/23/2019 15:30:46.9,-14.3470588235294
439,Min,-14.6,1/23/2019 15:30:46.9
439,Max,-13.8,1/23/2019 15:30:48.8
440,Sample,-13.6,1/23/2019 15:30:49.1,-13.1230769230769
440,Min,-13.6,1/23/2019 15:30:49.1
440,Max,-12.7,1/23/2019 15:30:50.3
441,Sample,-12.4,1/23/2019 15:30:50.8,-12.5795454545455
441,Max,-11.9,1/23/2019 15:30:51.8
441,Min,-13.3,1/23/2019 15:30:55.9
442,Sample,-13.4,1/23/2019 15:30:56.4,-13.4057692307692
442,Max,-13,1/23/2019 15:31:01.2
442,Min,-13.9,1/23/2019 15:31:02.6
443,Sample,-14.4,1/23/2019 15:31:03.1,-14.625
443,Max,-14.4,1/23/2019 15:31:03.1
443,Min,-14.8,1/23/2019 15:31:03.8
444,Sample,-15.5,1/23/2019 15:31:04.1,-15.5695652173913
444,Min,-16,1/23/2019 15:31:04.9
444,Max,-14.9,1/23/2019 15:31:06.7
445,Sample,-14.5,1/23/2019 15:31:07.1,-14
445,Min,-14.5,1/23/2019 15:31:07.1
445,Max,-13.6,1/23/2019 15:31:08.2
446,Sample,-13.4,1/23/2019 15:31:08.7,-13.8038461538462
446,Max,-13.2,1/23/2019 15:31:09.4
446,Min,-14.3,1/23/2019 15:31:10.9
447,Sample,-14.6,1/23/2019 15:31:12.0,-15.1909090909091
447,Max,-14.6,1/23/2019 15:31:12.0
447,Min,-15.6,1/23/2019 15:31:13.5
448,Sample,-14.6,1/23/2019 15:31:14.9,-14.2777777777778
448,Min,-14.6,1/23/2019 15:31:14.9
448,Max,-13.9,1/23/2019 15:31:15.8
449,Sample,-13.6,1/23/2019 15:31:16.0,-13.7878787878788
449,Max,-12.9,1/23/2019 15:31:17.7
449,Min,-14.5,1/23/2019 15:31:23.3
450,Sample,-14.6,1/23/2019 15:31:24.4,-14.89375
450,Max,-14.6,1/23/2019 15:31:24.4
450,Min,-15.5,1/23/2019 15:31:28.1
451,Sample,-15.8,1/23/2019 15:31:28.5,-15.9166666666667
451,Min,-16.7,1/23/2019 15:31:29.5
451,Max,-14.9,1/23/2019 15:31:31.8
452,Sample,-14.4,1/23/2019 15:31:32.3,-14.0037037037037
452,Max,-13.5,1/23/2019 15:31:34.1
452,Min,-14.7,1/23/2019 15:31:35.2
453,Sample,-15.5,1/23/2019 15:31:35.7,-15.7514285714286
453,Min,-16.3,1/23/2019 15:31:37.1
453,Max,-14.8,1/23/2019 15:31:39.6
454,Sample,-14.4,1/23/2019 15:31:40.1,-14.0071428571429
454,Min,-14.4,1/23/2019 15:31:40.1
454,Max,-13.6,1/23/2019 15:31:41.6
455,Sample,-13.4,1/23/2019 15:31:41.9,-13.4391304347826
455,Max,-13.1,1/23/2019 15:31:42.4
455,Min,-14.3,1/23/2019 15:31:44.6
456,Sample,-14.6,1/23/2019 15:31:44.9,-14.8666666666667
456,Max,-14.6,1/23/2019 15:31:44.9
456,Min,-15.4,1/23/2019 15:31:46.1
457,Sample,-15.6,1/23/2019 15:31:46.4,-15.6151515151515
457,Min,-16.1,1/23/2019 15:31:48.0
457,Max,-14.8,1/23/2019 15:31:50.2
458,Sample,-14.6,1/23/2019 15:31:50.6,-14.8796875
458,Max,-14.6,1/23/2019 15:31:50.6
458,Min,-15.5,1/23/2019 15:31:58.5
459,Sample,-15.9,1/23/2019 15:31:58.7,-16.4076923076923
459,Max,-15.9,1/23/2019 15:31:58.7
459,Min,-16.7,1/23/2019 15:31:59.5
460,Sample,-17,1/23/2019 15:32:00.4,-16.9478260869565
460,Min,-17.5,1/23/2019 15:32:00.7
460,Max,-16.2,1/23/2019 15:32:02.9
461,Sample,-15.9,1/23/2019 15:32:03.3,-15.3583333333333
461,Min,-15.9,1/23/2019 15:32:03.3
461,Max,-15,1/23/2019 15:32:04.3
462,Sample,-14.7,1/23/2019 15:32:04.9,-14.3888888888889
462,Max,-13.9,1/23/2019 15:32:06.2
462,Min,-15.3,1/23/2019 15:32:08.9
463,Sample,-16,1/23/2019 15:32:09.4,-16.1789473684211
463,Min,-16.9,1/23/2019 15:32:10.4
463,Max,-15.1,1/23/2019 15:32:13.8
464,Sample,-15,1/23/2019 15:32:14.2,-14.8862068965517
464,Max,-14.4,1/23/2019 15:32:15.2
464,Min,-15.8,1/23/2019 15:32:17.5
465,Sample,-16.1,1/23/2019 15:32:17.9,-16.425
465,Max,-16.1,1/23/2019 15:32:17.9
465,Min,-16.8,1/23/2019 15:32:18.7
466,Sample,-17.2,1/23/2019 15:32:18.9,-17.0333333333333
466,Min,-17.3,1/23/2019 15:32:19.4
466,Max,-16.5,1/23/2019 15:32:20.6
467,Sample,-16.2,1/23/2019 15:32:20.8,-15.775
467,Min,-16.2,1/23/2019 15:32:20.8
467,Max,-15.3,1/23/2019 15:32:22.0
468,Sample,-15.1,1/23/2019 15:32:22.4,-14.9153846153846
468,Max,-14.5,1/23/2019 15:32:23.4
468,Min,-15.7,1/23/2019 15:32:26.8
469,Sample,-16.1,1/23/2019 15:32:27.3,-16.3781818181818
469,Max,-16.1,1/23/2019 15:32:27.3
469,Min,-16.9,1/23/2019 15:32:34.0
470,Sample,-17.1,1/23/2019 15:32:34.3,-17.4066666666667
470,Max,-17.1,1/23/2019 15:32:34.3
470,Min,-17.7,1/23/2019 15:32:35.7
471,Sample,-18.1,1/23/2019 15:32:36.2,-18.3222222222222
471,Max,-18.1,1/23/2019 15:32:36.2
471,Min,-18.5,1/23/2019 15:32:36.9
472,Sample,-19.1,1/23/2019 15:32:37.4,-18.8388888888889
472,Min,-19.3,1/23/2019 15:32:37.8
472,Max,-18.2,1/23/2019 15:32:39.2
473,Sample,-17.7,1/23/2019 15:32:39.7,-17.2875
473,Min,-17.7,1/23/2019 15:32:39.7
473,Max,-17,1/23/2019 15:32:40.3
474,Sample,-16.7,1/23/2019 15:32:40.7,-16.4625
474,Max,-15.9,1/23/2019 15:32:41.8
474,Min,-17.4,1/23/2019 15:32:44.4
475,Sample,-17.7,1/23/2019 15:32:44.8,-17.8484848484849
475,Min,-18.5,1/23/2019 15:32:45.9
475,Max,-16.8,1/23/2019 15:32:48.6
476,Sample,-16.5,1/23/2019 15:32:49.0,-16.6575757575758
476,Max,-16,1/23/2019 15:32:49.7
476,Min,-17.4,1/23/2019 15:32:52.6
477,Sample,-17.5,1/23/2019 15:32:53.1,-17.3173913043478
477,Max,-16.9,1/23/2019 15:32:56.8
477,Min,-18.1,1/23/2019 15:32:58.7
478,Sample,-18.5,1/23/2019 15:32:59.0,-18.8666666666667
478,Max,-18.5,1/23/2019 15:32:59.0
478,Min,-19.2,1/23/2019 15:32:59.7
479,Sample,-19.7,1/23/2019 15:33:00.1,-19.5666666666667
479,Min,-20.1,1/23/2019 15:33:00.5
479,Max,-18.8,1/23/2019 15:33:02.7
480,Sample,-18.3,1/23/2019 15:33:03.2,-17.8583333333333
480,Min,-18.3,1/23/2019 15:33:03.2
480,Max,-17.4,1/23/2019 15:33:04.3
481,Sample,-17.2,1/23/2019 15:33:04.7,-17.4533333333333
481,Max,-17.1,1/23/2019 15:33:04.9
481,Min,-17.9,1/23/2019 15:33:06.1
482,Sample,-18.5,1/23/2019 15:33:06.6,-18.86
482,Max,-18.5,1/23/2019 15:33:06.6
482,Min,-19.1,1/23/2019 15:33:06.9
483,Sample,-19.5,1/23/2019 15:33:07.2,-19.925
483,Max,-19.5,1/23/2019 15:33:07.2
483,Min,-20.4,1/23/2019 15:33:08.4
484,Sample,-20.6,1/23/2019 15:33:08.8,-20.325
484,Min,-20.6,1/23/2019 15:33:08.8
484,Max,-19.9,1/23/2019 15:33:09.9
485,Sample,-19.5,1/23/2019 15:33:10.3,-19.15
485,Min,-19.5,1/23/2019 15:33:10.3
485,Max,-18.7,1/23/2019 15:33:11.1
486,Sample,-18.4,1/23/2019 15:33:11.3,-17.9833333333333
486,Min,-18.4,1/23/2019 15:33:11.3
486,Max,-17.6,1/23/2019 15:33:12.5
487,Sample,-17.3,1/23/2019 15:33:12.8,-17.15625
487,Max,-16.5,1/23/2019 15:33:14.4
487,Min,-18.1,1/23/2019 15:33:16.7
488,Sample,-18.3,1/23/2019 15:33:16.9,-18.3194444444444
488,Min,-18.8,1/23/2019 15:33:18.1
488,Max,-17.5,1/23/2019 15:33:21.2
489,Sample,-17.3,1/23/2019 15:33:21.5,-17.6767123287671
489,Max,-17,1/23/2019 15:33:22.3
489,Min,-18.2,1/23/2019 15:33:30.5
490,Sample,-18.4,1/23/2019 15:33:30.8,-18.7133333333333
490,Max,-18.4,1/23/2019 15:33:30.8
490,Min,-19.1,1/23/2019 15:33:32.5
491,Sample,-19.4,1/23/2019 15:33:32.7,-19.6272727272727
491,Min,-20.2,1/23/2019 15:33:34.2
491,Max,-18.8,1/23/2019 15:33:36.4
492,Sample,-18.4,1/23/2019 15:33:36.9,-17.95
492,Min,-18.4,1/23/2019 15:33:36.9
492,Max,-17.5,1/23/2019 15:33:38.3
493,Sample,-17.3,1/23/2019 15:33:38.7,-17.3619047619048
493,Max,-16.9,1/23/2019 15:33:39.8
493,Min,-18.2,1/23/2019 15:33:40.9
494,Sample,-18.9,1/23/2019 15:33:41.4,-19.3363636363636
494,Max,-18.9,1/23/2019 15:33:41.4
494,Min,-19.7,1/23/2019 15:33:42.6
495,Sample,-20.1,1/23/2019 15:33:42.8,-20.1888888888889
495,Min,-20.8,1/23/2019 15:33:43.9
495,Max,-19.3,1/23/2019 15:33:45.9
496,Sample,-19,1/23/2019 15:33:46.3,-18.44
496,Min,-19,1/23/2019 15:33:46.3
496,Max,-18.1,1/23/2019 15:33:47.7
497,Sample,-18,1/23/2019 15:33:48.2,-18.6223529411765
497,Max,-18,1/23/2019 15:33:48.2
497,Min,-18.9,1/23/2019 15:33:58.6
498,Sample,-19.1,1/23/2019 15:33:58.9,-19.3371428571429
498,Min,-20,1/23/2019 15:34:00.0
498,Max,-18.3,1/23/2019 15:34:03.0
499,Sample,-18.1,1/23/2019 15:34:03.4,-18.0038461538462
499,Max,-17.6,1/23/2019 15:34:04.2
499,Min,-19,1/23/2019 15:34:06.4
500,Sample,-19.1,1/23/2019 15:34:06.7,-19.3
500,Max,-19.1,1/23/2019 15:34:06.7
500,Min,-19.7,1/23/2019 15:34:07.2
501,Sample,-20.1,1/23/2019 15:34:07.5,-20.0925925925926
501,Min,-20.6,1/23/2019 15:34:08.4
501,Max,-19.3,1/23/2019 15:34:10.6
502,Sample,-19.1,1/23/2019 15:34:10.9,-18.9863636363636
502,Max,-18.5,1/23/2019 15:34:12.1
502,Min,-19.9,1/23/2019 15:34:16.2
503,Sample,-20.1,1/23/2019 15:34:16.5,-20.0242105263158
503,Max,-19.2,1/23/2019 15:34:21.3
503,Min,-20.8,1/23/2019 15:34:28.0
504,Sample,-21.2,1/23/2019 15:34:28.5,-21.4161290322581
504,Min,-22,1/23/2019 15:34:30.0
504,Max,-20.5,1/23/2019 15:34:32.2
505,Sample,-20.2,1/23/2019 15:34:32.5,-19.8
505,Min,-20.2,1/23/2019 15:34:32.5
505,Max,-19.5,1/23/2019 15:34:33.6
506,Sample,-19.2,1/23/2019 15:34:34.1,-19.2193548387097
506,Max,-18.7,1/23/2019 15:34:35.2
506,Min,-20.1,1/23/2019 15:34:37.4
507,Sample,-20.2,1/23/2019 15:34:38.1,-20.5777777777778
507,Max,-20.2,1/23/2019 15:34:38.1
507,Min,-21,1/23/2019 15:34:38.9
508,Sample,-21.4,1/23/2019 15:34:39.2,-21.2277777777778
508,Min,-21.5,1/23/2019 15:34:39.7
508,Max,-20.6,1/23/2019 15:34:41.2
509,Sample,-20.4,1/23/2019 15:34:41.5,-19.925
509,Min,-20.4,1/23/2019 15:34:41.5
509,Max,-19.5,1/23/2019 15:34:42.7
510,Sample,-19.2,1/23/2019 15:34:43.1,-19.404347826087
510,Max,-19.1,1/23/2019 15:34:43.5
510,Min,-19.9,1/23/2019 15:34:45.7
511,Sample,-20.2,1/23/2019 15:34:46.0,-20.6761904761905
511,Max,-20.2,1/23/2019 15:34:46.0
511,Min,-21.1,1/23/2019 15:34:50.9
512,Sample,-21.2,1/23/2019 15:34:51.3,-21.1019607843137
512,Min,-21.6,1/23/2019 15:34:54.7
512,Max,-20.3,1/23/2019 15:34:57.2
513,Sample,-20.1,1/23/2019 15:34:57.7,-20.5
513,Max,-20.1,1/23/2019 15:34:57.7
513,Min,-21,1/23/2019 15:34:59.5
514,Sample,-21.5,1/23/2019 15:34:59.9,-21.9222222222222
514,Max,-21.5,1/23/2019 15:34:59.9
514,Min,-22.3,1/23/2019 15:35:00.5
515,Sample,-22.9,1/23/2019 15:35:01.1,-22.7
515,Min,-23,1/23/2019 15:35:01.4
515,Max,-22.2,1/23/2019 15:35:02.8
516,Sample,-21.8,1/23/2019 15:35:03.3,-21.3090909090909
516,Min,-21.8,1/23/2019 15:35:03.3
516,Max,-20.9,1/23/2019 15:35:04.4
517,Sample,-20.8,1/23/2019 15:35:04.7,-20.7921052631579
517,Max,-20.1,1/23/2019 15:35:05.9
517,Min,-21.6,1/23/2019 15:35:09.3
518,Sample,-21.9,1/23/2019 15:35:09.5,-21.87
518,Min,-22.3,1/23/2019 15:35:11.1
518,Max,-21.2,1/23/2019 15:35:12.9
519,Sample,-20.9,1/23/2019 15:35:13.4,-20.7315789473684
519,Max,-20.1,1/23/2019 15:35:14.5
519,Min,-21.8,1/23/2019 15:35:22.7
520,Sample,-22,1/23/2019 15:35:23.0,-23.1222222222222
520,Max,-22,1/23/2019 15:35:23.0
520,Min,-24.3,1/23/2019 15:35:25.0
521,Sample,-24.7,1/23/2019 15:35:25.3,-24.4904761904762
521,Min,-25,1/23/2019 15:35:26.1
521,Max,-23.8,1/23/2019 15:35:27.5
522,Sample,-23.4,1/23/2019 15:35:28.0,-23.025
522,Min,-23.4,1/23/2019 15:35:28.0
522,Max,-22.7,1/23/2019 15:35:28.7
523,Sample,-22.3,1/23/2019 15:35:29.1,-21.925
523,Min,-22.3,1/23/2019 15:35:29.1
523,Max,-21.5,1/23/2019 15:35:30.2
524,Sample,-21.3,1/23/2019 15:35:30.6,-21.48
524,Max,-21.2,1/23/2019 15:35:30.9
524,Min,-22.2,1/23/2019 15:35:32.9
525,Sample,-22.5,1/23/2019 15:35:33.1,-22.8923076923077
525,Max,-22.5,1/23/2019 15:35:33.1
525,Min,-23.3,1/23/2019 15:35:34.3
526,Sample,-23.7,1/23/2019 15:35:34.8,-23.4
526,Min,-23.7,1/23/2019 15:35:34.8
526,Max,-22.8,1/23/2019 15:35:36.2
527,Sample,-22.6,1/23/2019 15:35:36.5,-22.1
527,Min,-22.6,1/23/2019 15:35:36.5
527,Max,-21.7,1/23/2019 15:35:37.6
528,Sample,-21.3,1/23/2019 15:35:38.1,-21.378125
528,Max,-20.9,1/23/2019 15:35:39.3
528,Min,-22,1/23/2019 15:35:41.8
529,Sample,-22.3,1/23/2019 15:35:42.2,-22.8266666666667
529,Max,-22.3,1/23/2019 15:35:42.2
529,Min,-23.2,1/23/2019 15:35:43.7
530,Sample,-23.4,1/23/2019 15:35:44.1,-23.1228571428571
530,Min,-23.4,1/23/2019 15:35:44.1
530,Max,-22.5,1/23/2019 15:35:48.2
531,Sample,-22.4,1/23/2019 15:35:48.6,-22.5258064516129
531,Min,-23.3,1/23/2019 15:35:52.6
531,Max,-21.5,1/23/2019 15:35:56.0
532,Sample,-21.3,1/23/2019 15:35:56.4,-21.4958333333333
532,Max,-21.1,1/23/2019 15:35:56.7
532,Min,-22.1,1/23/2019 15:35:58.9
533,Sample,-22.3,1/23/2019 15:35:59.4,-22.6454545454545
533,Max,-22.3,1/23/2019 15:35:59.4
533,Min,-23.1,1/23/2019 15:36:00.6
534,Sample,-23.4,1/23/2019 15:36:00.8,-22.9944444444444
534,Min,-23.4,1/23/2019 15:36:00.8
534,Max,-22.5,1/23/2019 15:36:02.7
535,Sample,-22.2,1/23/2019 15:36:03.1,-21.6933333333333
535,Min,-22.2,1/23/2019 15:36:03.1
535,Max,-21.3,1/23/2019 15:36:04.5
536,Sample,-21.1,1/23/2019 15:36:05.0,-21.3413793103448
536,Max,-21,1/23/2019 15:36:05.3
536,Min,-21.9,1/23/2019 15:36:08.4
537,Sample,-22.1,1/23/2019 15:36:08.8,-22.5818181818182
537,Max,-22.1,1/23/2019 15:36:08.8
537,Min,-23,1/23/2019 15:36:09.8
538,Sample,-23.1,1/23/2019 15:36:10.2,-23.272972972973
538,Max,-22.8,1/23/2019 15:36:15.1
538,Min,-24,1/23/2019 15:36:19.2
539,Sample,-24.1,1/23/2019 15:36:19.6,-23.7666666666667
539,Min,-24.2,1/23/2019 15:36:20.0
539,Max,-23.3,1/23/2019 15:36:21.4
540,Sample,-23,1/23/2019 15:36:21.9,-22.5384615384615
540,Min,-23,1/23/2019 15:36:21.9
540,Max,-22.1,1/23/2019 15:36:23.3
541,Sample,-21.9,1/23/2019 15:36:23.6,-22.15
541,Max,-21.7,1/23/2019 15:36:24.1
541,Min,-22.8,1/23/2019 15:36:25.9
542,Sample,-23.3,1/23/2019 15:36:26.4,-23.6363636363636
542,Max,-23.3,1/23/2019 15:36:26.4
542,Min,-24.2,1/23/2019 15:36:27.5
543,Sample,-24.5,1/23/2019 15:36:27.7,-24.3380952380952
543,Min,-24.7,1/23/2019 15:36:28.1
543,Max,-23.7,1/23/2019 15:36:30.0
544,Sample,-23.5,1/23/2019 15:36:30.4,-23.2684782608696
544,Max,-22.7,1/23/2019 15:36:31.9
544,Min,-24.4,1/23/2019 15:36:41.6
545,Sample,-24.6,1/23/2019 15:36:42.1,-24.65
545,Min,-25.2,1/23/2019 15:36:44.3
545,Max,-23.7,1/23/2019 15:36:46.8
546,Sample,-23.4,1/23/2019 15:36:47.2,-23.3121212121212
546,Max,-22.7,1/23/2019 15:36:48.8
546,Min,-24.2,1/23/2019 15:36:51.0
547,Sample,-24.4,1/23/2019 15:36:51.4,-24.3964285714286
547,Min,-24.9,1/23/2019 15:36:52.5
547,Max,-23.6,1/23/2019 15:36:54.8
548,Sample,-23.4,1/23/2019 15:36:55.0,-23.1960784313725
548,Max,-22.5,1/23/2019 15:36:56.9
548,Min,-24.3,1/23/2019 15:37:01.1
549,Sample,-24.4,1/23/2019 15:37:01.4,-24.1973684210526
549,Max,-23.9,1/23/2019 15:37:02.9
549,Min,-25.1,1/23/2019 15:37:06.0
550,Sample,-25.4,1/23/2019 15:37:06.2,-25.8615384615385
550,Max,-25.4,1/23/2019 15:37:06.2
550,Min,-26.3,1/23/2019 15:37:07.4
551,Sample,-26.6,1/23/2019 15:37:07.9,-26.8172413793103
